Dtl_ShiftID_1,Dtl_TimeStamp_2,Dtl_Eqmt_3,Dtl_Eqmttype_4,Dtl_Duration_5,Dtl_ExpectedDuration_6,Dtl_Pit_7,Dtl_Reason_8,Dtl_FuelLevel_9
260815001,8/15/2026 11:23:04 AM,T138,Cat 797,836,780,MRM,FUEL&LUBE,21.43
260815001,8/15/2026 11:23:05 AM,T147,Cat 797,9,780,JPM,FUEL&LUBE,
260815001,8/15/2026 11:25:05 AM,T456,Cat 785,316,780,MRM,FUEL&LUBE,34.7
260815001,8/15/2026 11:28:37 AM,T135,Cat 797,5,780,MRM,FUEL&LUBE,23.005
260815001,8/15/2026 11:28:42 AM,T135,Cat 797,87,300,MRM,WAIT FOR FUEL BAY,23.005
260815001,8/15/2026 11:30:26 AM,T135,Cat 797,743,780,MRM,FUEL&LUBE,23.64
260815001,8/15/2026 11:37:59 AM,T463,Cat 785,660,780,JPM,FUEL&LUBE,27.63
260815001,8/15/2026 12:03:49 PM,T156,Cat 797,1099,780,JPM,FUEL&LUBE,16.92
260815001,8/15/2026 12:07:12 PM,T129,Cat 797,853,780,MRM,FUEL&LUBE,17.87
260815001,8/15/2026 12:08:49 PM,T472,Cat 785,671,780,MRM,FUEL&LUBE,33.425
260815001,8/15/2026 12:24:19 PM,T119,Cat 797,1173,780,MRM,FUEL&LUBE,20.6
260815001,8/15/2026 12:29:23 PM,T107,Cat 797,846,780,MRM,FUEL&LUBE,22.625
260815001,8/15/2026 12:46:38 PM,T161,Cat 797,168,780,JPM,FUEL&LUBE,29.08
260815001,8/15/2026 12:48:18 PM,T115,Cat 797,838,780,MRM,FUEL&LUBE,24.02
260815001,8/15/2026 1:04:40 PM,T154,Cat 797,5,780,JPM,FUEL&LUBE,22.5
260815001,8/15/2026 1:04:45 PM,T154,Cat 797,61,300,JPM,WAIT FOR FUEL BAY,22.5
260815001,8/15/2026 1:05:46 PM,T154,Cat 797,918,780,JPM,FUEL&LUBE,22.5
260815001,8/15/2026 1:16:25 PM,T466,Cat 785,457,780,MRM,FUEL&LUBE,29.62
260815001,8/15/2026 1:27:42 PM,T120,Cat 797,846,780,MRM,FUEL&LUBE,24.27
260815001,8/15/2026 1:33:48 PM,T469,Cat 785,519,780,MRM,FUEL&LUBE,32.305
260815001,8/15/2026 1:42:54 PM,T461,Cat 785,617,780,JPM,FUEL&LUBE,89.295
260815001,8/15/2026 1:52:41 PM,T153,Cat 797,833,780,MRM,FUEL&LUBE,20.72
260815001,8/15/2026 1:58:50 PM,T149,Cat 797,4,780,JPM,FUEL&LUBE,
260815001,8/15/2026 1:58:54 PM,T149,Cat 797,631,780,JPM,FUEL&LUBE,
260815001,8/15/2026 2:29:09 PM,T114,Cat 797,794,780,MRM,FUEL&LUBE,21.43
260815001,8/15/2026 2:48:09 PM,T144,Cat 797,14,780,JPM,FUEL&LUBE,
260815001,8/15/2026 3:01:49 PM,T151,Cat 797,880,780,MRM,FUEL&LUBE,22.025
260815001,8/15/2026 3:05:29 PM,T133,Cat 797,1134,780,MRM,FUEL&LUBE,163.85
260815001,8/15/2026 3:16:47 PM,T474,Cat 785,1399,780,JPM,FUEL&LUBE,33.58
260815001,8/15/2026 3:20:31 PM,T101,Cat 797,163,780,MRM,FUEL&LUBE,24.27
260815001,8/15/2026 3:23:14 PM,T101,Cat 797,773,300,MRM,WAIT FOR FUEL BAY,23.515
260815001,8/15/2026 3:28:41 PM,T152,Cat 797,2,780,JPM,FUEL&LUBE,163.85
260815001,8/15/2026 3:36:07 PM,T101,Cat 797,77,780,MRM,FUEL&LUBE,23.385
260815001,8/15/2026 3:45:06 PM,T124,Cat 797,947,780,MRM,FUEL&LUBE,24.27
260815001,8/15/2026 3:47:44 PM,T105,Cat 797,898,780,MRM,FUEL&LUBE,22.88
260815001,8/15/2026 3:52:03 PM,T137,Cat 797,922,780,JPM,FUEL&LUBE,17.515
260815001,8/15/2026 4:01:36 PM,T132,Cat 797,957,780,MRM,FUEL&LUBE,99.77
260815001,8/15/2026 4:06:49 PM,T116,Cat 797,914,780,MRM,FUEL&LUBE,15.73
260815001,8/15/2026 4:25:29 PM,T104,Cat 797,847,780,MRM,FUEL&LUBE,21.67
260815001,8/15/2026 4:29:25 PM,T164,Cat 797,1189,780,MRM,FUEL&LUBE,54.04
260815001,8/15/2026 4:34:14 PM,T113,Cat 797,28,780,MRM,FUEL&LUBE,42.755
260815001,8/15/2026 4:34:42 PM,T113,Cat 797,1150,300,MRM,WAIT FOR FUEL BAY,42.755
260815001,8/15/2026 4:35:05 PM,T108,Cat 797,135,780,MRM,FUEL&LUBE,61.65
260815001,8/15/2026 5:08:50 PM,T162,Cat 797,824,780,MRM,FUEL&LUBE,24.02
260815001,8/15/2026 5:29:44 PM,T140,Cat 797,15,780,MRM,FUEL&LUBE,17.275
260815001,8/15/2026 5:29:59 PM,T140,Cat 797,998,300,MRM,WAIT FOR FUEL BAY,17.275
260815001,8/15/2026 5:47:20 PM,T128,Cat 797,760,780,MRM,FUEL&LUBE,20.245
260815001,8/15/2026 5:58:52 PM,T112,Cat 797,68,780,MRM,FUEL&LUBE,163.85
260815001,8/15/2026 5:59:23 PM,T102,Cat 797,2,780,JPM,FUEL&LUBE,24.02
260815002,8/15/2026 6:00:00 PM,T112,Cat 797,766,780,MRM,FUEL&LUBE,163.85
260815002,8/15/2026 6:00:00 PM,T128,Cat 797,483,780,MRM,FUEL&LUBE,24.02
260815002,8/15/2026 6:21:23 PM,T105,Cat 797,25,780,MRM,FUEL&LUBE,94.795
260815002,8/15/2026 6:21:34 PM,T166,Cat 797,63,780,MRM,FUEL&LUBE,18.345
260815002,8/15/2026 6:21:48 PM,T105,Cat 797,410,300,MRM,WAIT FOR FUEL BAY,94.795
260815002,8/15/2026 6:22:37 PM,T166,Cat 797,370,300,MRM,WAIT FOR FUEL BAY,18.345
260815002,8/15/2026 6:28:18 PM,T126,Cat 797,1826,780,MRM,FUEL&LUBE,14.645
260815002,8/15/2026 6:28:38 PM,T105,Cat 797,856,780,MRM,FUEL&LUBE,95.49
260815002,8/15/2026 6:28:47 PM,T166,Cat 797,806,780,MRM,FUEL&LUBE,18.465
260815002,8/15/2026 6:33:07 PM,T102,Cat 797,695,780,JPM,FUEL&LUBE,18.94
260815002,8/15/2026 6:51:04 PM,T458,Cat 785,3,780,JPM,FUEL&LUBE,36.77
260815002,8/15/2026 6:51:07 PM,T458,Cat 785,107,300,JPM,WAIT FOR FUEL BAY,36.77
260815002,8/15/2026 6:52:54 PM,T458,Cat 785,444,780,JPM,FUEL&LUBE,36.29
260815002,8/15/2026 7:00:44 PM,T110,Cat 797,878,780,MRM,FUEL&LUBE,14.83
260815002,8/15/2026 7:20:24 PM,T103,Cat 797,764,780,MRM,FUEL&LUBE,26.93
260815002,8/15/2026 7:38:03 PM,T471,Cat 785,528,780,MRM,FUEL&LUBE,32.625
260815002,8/15/2026 7:45:00 PM,T139,Cat 797,887,780,JPM,FUEL&LUBE,26.93
260815002,8/15/2026 7:49:12 PM,T111,Cat 797,731,780,MRM,FUEL&LUBE,16.445
260815002,8/15/2026 8:01:04 PM,T118,Cat 797,838,780,MRM,FUEL&LUBE,163.85
260815002,8/15/2026 8:21:21 PM,T134,Cat 797,85,780,JPM,FUEL&LUBE,26.93
260815002,8/15/2026 8:22:46 PM,T134,Cat 797,596,780,JPM,FUEL&LUBE,25.41
260815002,8/15/2026 8:25:38 PM,T465,Cat 785,786,780,MRM,FUEL&LUBE,21.5
260815002,8/15/2026 8:38:15 PM,T106,Cat 797,121,300,MRM,WAIT FOR FUEL BAY,18.94
260815002,8/15/2026 8:40:17 PM,T106,Cat 797,781,780,MRM,FUEL&LUBE,19.175
260815002,8/15/2026 8:40:48 PM,T122,Cat 797,784,780,MRM,FUEL&LUBE,16.68
260815002,8/15/2026 8:57:03 PM,T472,Cat 785,607,780,MRM,FUEL&LUBE,23.8
260815002,8/15/2026 8:59:33 PM,T470,Cat 785,603,780,MRM,FUEL&LUBE,163.855
260815002,8/15/2026 9:05:32 PM,T168,Cat 797,77,300,JPM,WAIT FOR FUEL BAY,
260815002,8/15/2026 9:06:49 PM,T168,Cat 797,904,780,JPM,FUEL&LUBE,
260815002,8/15/2026 9:18:01 PM,T136,Cat 797,1003,780,MRM,FUEL&LUBE,16.205
260815002,8/15/2026 9:19:14 PM,T117,Cat 797,71,300,MRM,WAIT FOR FUEL BAY,17.75
260815002,8/15/2026 9:20:26 PM,T117,Cat 797,781,780,MRM,FUEL&LUBE,17.75
260815002,8/15/2026 9:22:42 PM,T168,Cat 797,4,780,JPM,FUEL&LUBE,
260815002,8/15/2026 9:37:36 PM,T150,Cat 797,31,780,JPM,FUEL&LUBE,25.285
260815002,8/15/2026 9:38:07 PM,T150,Cat 797,708,780,JPM,FUEL&LUBE,25.285
260815002,8/15/2026 9:58:12 PM,T157,Cat 797,17,780,MRM,FUEL&LUBE,21.43
260815002,8/15/2026 9:58:29 PM,T157,Cat 797,115,300,MRM,WAIT FOR FUEL BAY,21.43
260815002,8/15/2026 10:00:24 PM,T157,Cat 797,757,780,MRM,FUEL&LUBE,21.43
260815002,8/15/2026 10:11:48 PM,T454,Cat 789,89,780,MRM,FUEL&LUBE,34.575
260815002,8/15/2026 10:13:54 PM,T109,Cat 797,1030,780,MRM,FUEL&LUBE,16.09
260815002,8/15/2026 10:16:40 PM,T129,Cat 797,963,780,MRM,FUEL&LUBE,15.02
260815002,8/15/2026 10:42:52 PM,T141,Cat 797,117,300,JPM,WAIT FOR FUEL BAY,25.915
260815002,8/15/2026 10:44:49 PM,T141,Cat 797,666,780,JPM,FUEL&LUBE,26.295
260815002,8/15/2026 10:56:22 PM,T141,Cat 797,3,780,JPM,FUEL&LUBE,49.14
260815002,8/15/2026 11:03:50 PM,T135,Cat 797,935,780,MRM,FUEL&LUBE,19.055
260815002,8/15/2026 11:11:11 PM,T127,Cat 797,1100,780,MRM,FUEL&LUBE,14.845
260815002,8/15/2026 11:19:41 PM,T475,Cat 793,1386,780,MRM,FUEL&LUBE,45.945
260815002,8/15/2026 11:36:05 PM,T144,Cat 797,979,780,JPM,FUEL&LUBE,
260815002,8/16/2026 12:02:21 AM,T153,Cat 797,696,780,MRM,FUEL&LUBE,15.85
260815002,8/16/2026 12:10:36 AM,T169,Cat 797,9,300,JPM,WAIT FOR FUEL BAY,
260815002,8/16/2026 12:11:04 AM,T169,Cat 797,731,780,JPM,FUEL&LUBE,
260815002,8/16/2026 12:13:00 AM,T138,Cat 797,933,780,MRM,FUEL&LUBE,15.495
260815002,8/16/2026 12:17:54 AM,T136,Cat 797,4,300,MRM,WAIT FOR FUEL BAY,90.695
260815002,8/16/2026 12:30:58 AM,T120,Cat 797,808,300,MRM,WAIT FOR FUEL BAY,31.53
260815002,8/16/2026 12:39:08 AM,T107,Cat 797,813,780,MRM,FUEL&LUBE,19.175
260815002,8/16/2026 12:43:45 AM,T133,Cat 797,5,780,MRM,FUEL&LUBE,163.85
260815002,8/16/2026 12:43:50 AM,T133,Cat 797,110,300,MRM,WAIT FOR FUEL BAY,163.85
260815002,8/16/2026 12:44:28 AM,T120,Cat 797,2,780,MRM,FUEL&LUBE,45.145
260815002,8/16/2026 12:45:43 AM,T133,Cat 797,813,780,MRM,FUEL&LUBE,163.85
260815002,8/16/2026 12:49:32 AM,T152,Cat 797,877,780,JPM,FUEL&LUBE,21.67
260815002,8/16/2026 1:14:17 AM,T101,Cat 797,49,780,MRM,FUEL&LUBE,23.515
260815002,8/16/2026 1:15:06 AM,T101,Cat 797,110,300,MRM,WAIT FOR FUEL BAY,23.515
260815002,8/16/2026 1:16:56 AM,T101,Cat 797,672,780,MRM,FUEL&LUBE,22.88
260815002,8/16/2026 1:16:58 AM,T154,Cat 797,2,780,JPM,FUEL&LUBE,24.65
260815002,8/16/2026 1:17:00 AM,T154,Cat 797,108,300,JPM,WAIT FOR FUEL BAY,24.65
260815002,8/16/2026 1:18:48 AM,T154,Cat 797,713,780,JPM,FUEL&LUBE,24.905
260815002,8/16/2026 1:25:36 AM,T456,Cat 785,618,780,MRM,FUEL&LUBE,42.775
260815002,8/16/2026 1:34:00 AM,T130,Cat 797,1108,780,MRM,FUEL&LUBE,14.745
260815002,8/16/2026 1:37:02 AM,T156,Cat 797,935,780,JPM,FUEL&LUBE,25.41
260815002,8/16/2026 1:46:16 AM,T114,Cat 797,3,780,MRM,FUEL&LUBE,25.79
260815002,8/16/2026 1:46:19 AM,T114,Cat 797,228,300,MRM,WAIT FOR FUEL BAY,25.79
260815002,8/16/2026 1:50:07 AM,T114,Cat 797,820,780,MRM,FUEL&LUBE,24.02
260815002,8/16/2026 2:01:28 AM,T161,Cat 797,926,780,JPM,FUEL&LUBE,23.515
260815002,8/16/2026 2:16:54 AM,T161,Cat 797,405,780,JPM,FUEL&LUBE,21.315
260815002,8/16/2026 2:18:39 AM,T149,Cat 797,309,300,JPM,WAIT FOR FUEL BAY,
260815002,8/16/2026 2:24:22 AM,T149,Cat 797,868,780,JPM,FUEL&LUBE,
260815002,8/16/2026 2:36:17 AM,T102,Cat 797,191,300,JPM,WAIT FOR FUEL BAY,29.21
260815002,8/16/2026 2:36:27 AM,T151,Cat 797,738,780,MRM,FUEL&LUBE,24.145
260815002,8/16/2026 2:39:28 AM,T102,Cat 797,589,780,JPM,FUEL&LUBE,29.21
260815002,8/16/2026 2:45:22 AM,T108,Cat 797,170,780,MRM,FUEL&LUBE,14.395
260815002,8/16/2026 2:48:12 AM,T108,Cat 797,725,780,MRM,FUEL&LUBE,14.395
260815002,8/16/2026 2:49:19 AM,T102,Cat 797,13,780,JPM,FUEL&LUBE,27.94
260815002,8/16/2026 2:51:47 AM,T104,Cat 797,140,780,MRM,FUEL&LUBE,17.63
260815002,8/16/2026 2:54:07 AM,T104,Cat 797,36,300,MRM,WAIT FOR FUEL BAY,17.155
260815002,8/16/2026 2:54:43 AM,T104,Cat 797,776,780,MRM,FUEL&LUBE,17.155
260815002,8/16/2026 3:13:34 AM,T463,Cat 785,61,780,JPM,FUEL&LUBE,25.18
260815002,8/16/2026 3:14:35 AM,T463,Cat 785,53,300,JPM,WAIT FOR FUEL BAY,25.18
260815002,8/16/2026 3:15:53 AM,T463,Cat 785,570,780,JPM,FUEL&LUBE,25.18
260815002,8/16/2026 3:28:29 AM,T469,Cat 785,205,780,MRM,FUEL&LUBE,33.74
260815002,8/16/2026 3:30:30 AM,T147,Cat 797,42,300,JPM,WAIT FOR FUEL BAY,
260815002,8/16/2026 3:31:12 AM,T147,Cat 797,888,780,JPM,FUEL&LUBE,
260815002,8/16/2026 3:31:42 AM,T132,Cat 797,928,780,MRM,FUEL&LUBE,99.77
260815002,8/16/2026 3:46:03 AM,T147,Cat 797,3,780,JPM,FUEL&LUBE,
260815002,8/16/2026 3:46:39 AM,T469,Cat 785,688,780,MRM,FUEL&LUBE,31.83
260815002,8/16/2026 3:54:06 AM,T121,Cat 797,984,780,MRM,FUEL&LUBE,163.85
260815002,8/16/2026 4:05:54 AM,T137,Cat 797,1028,780,JPM,FUEL&LUBE,23.26
260815002,8/16/2026 4:17:58 AM,T119,Cat 797,998,780,MRM,FUEL&LUBE,14.79
260815002,8/16/2026 4:23:03 AM,T137,Cat 797,2,780,JPM,FUEL&LUBE,47.395
260815002,8/16/2026 4:30:45 AM,T466,Cat 785,559,780,MRM,FUEL&LUBE,31.67
260815002,8/16/2026 4:37:06 AM,T461,Cat 785,27,780,JPM,FUEL&LUBE,89.295
260815002,8/16/2026 4:37:33 AM,T461,Cat 785,570,780,JPM,FUEL&LUBE,89.295
260815002,8/16/2026 4:57:10 AM,T122,Cat 797,754,780,MRM,FUEL&LUBE,20.48
260815002,8/16/2026 5:16:11 AM,T124,Cat 797,8,780,MRM,FUEL&LUBE,18.465
260815002,8/16/2026 5:16:19 AM,T124,Cat 797,699,300,MRM,WAIT FOR FUEL BAY,18.465
260815002,8/16/2026 5:27:58 AM,T124,Cat 797,740,780,MRM,FUEL&LUBE,17.75
260815002,8/16/2026 5:35:26 AM,T164,Cat 797,990,780,MRM,FUEL&LUBE,20.005
260815002,8/16/2026 5:38:39 AM,T458,Cat 785,2,780,JPM,FUEL&LUBE,35.655
260815002,8/16/2026 5:51:46 AM,T160,Cat 797,494,780,MRM,FUEL&LUBE,37.505
260816001,8/16/2026 6:00:00 AM,T160,Cat 797,362,780,MRM,FUEL&LUBE,37.505
260816001,8/16/2026 6:16:22 AM,T140,Cat 797,872,780,MRM,FUEL&LUBE,28.955
260816001,8/16/2026 6:16:40 AM,T166,Cat 797,984,780,MRM,FUEL&LUBE,28.07
260816001,8/16/2026 6:31:02 AM,T458,Cat 785,6,780,JPM,FUEL&LUBE,30.395
260816001,8/16/2026 6:40:34 AM,T126,Cat 797,818,780,MRM,FUEL&LUBE,18.345
260816001,8/16/2026 6:43:22 AM,T113,Cat 797,98,780,MRM,FUEL&LUBE,18.225
260816001,8/16/2026 6:45:00 AM,T113,Cat 797,649,780,MRM,FUEL&LUBE,17.99
260816001,8/16/2026 6:52:37 AM,T134,Cat 797,798,780,JPM,FUEL&LUBE,19.65
260816001,8/16/2026 6:55:28 AM,T162,Cat 797,804,780,MRM,FUEL&LUBE,19.53
260816001,8/16/2026 6:58:51 AM,T112,Cat 797,18,780,MRM,FUEL&LUBE,163.85
260816001,8/16/2026 6:59:18 AM,T128,Cat 797,693,780,MRM,FUEL&LUBE,19.415
260816001,8/16/2026 7:09:37 AM,T112,Cat 797,840,780,MRM,FUEL&LUBE,163.85
260816001,8/16/2026 7:50:20 AM,T472,Cat 785,573,780,MRM,FUEL&LUBE,31.19
260816001,8/16/2026 7:59:11 AM,T110,Cat 797,818,780,MRM,FUEL&LUBE,22.88
260816001,8/16/2026 7:59:44 AM,T158,Cat 797,823,780,JPM,FUEL&LUBE,16.8
260816001,8/16/2026 8:08:30 AM,T468,Cat 785,673,780,MRM,FUEL&LUBE,26.25
260816001,8/16/2026 8:27:50 AM,T103,Cat 797,816,780,MRM,FUEL&LUBE,25.285
260816001,8/16/2026 8:40:44 AM,T120,Cat 797,715,780,MRM,FUEL&LUBE,74.17
260816001,8/16/2026 8:52:02 AM,T153,Cat 797,7,300,MRM,WAIT FOR FUEL BAY,55.965
260816001,8/16/2026 8:52:45 AM,T153,Cat 797,192,300,MRM,WAIT FOR FUEL BAY,55.375
260816001,8/16/2026 8:56:50 AM,T470,Cat 785,543,780,MRM,FUEL&LUBE,163.855
260816001,8/16/2026 9:01:08 AM,T117,Cat 797,962,780,MRM,FUEL&LUBE,27.565
260816001,8/16/2026 9:11:13 AM,T149,Cat 797,13,780,JPM,FUEL&LUBE,
260816001,8/16/2026 9:11:26 AM,T149,Cat 797,1405,300,JPM,WAIT FOR FUEL BAY,
260816001,8/16/2026 9:19:40 AM,T106,Cat 797,865,780,MRM,FUEL&LUBE,24.65
260816001,8/16/2026 9:19:56 AM,T139,Cat 797,140,780,JPM,FUEL&LUBE,163.85
260816001,8/16/2026 9:23:00 AM,T471,Cat 785,1174,780,MRM,FUEL&LUBE,26.56
260816001,8/16/2026 9:27:17 AM,T111,Cat 797,5,780,MRM,FUEL&LUBE,23.26
260816001,8/16/2026 9:27:22 AM,T111,Cat 797,525,300,MRM,WAIT FOR FUEL BAY,23.26
260816001,8/16/2026 9:36:07 AM,T111,Cat 797,720,780,MRM,FUEL&LUBE,21.55
260816001,8/16/2026 9:41:54 AM,T129,Cat 797,692,780,MRM,FUEL&LUBE,21.55
260816001,8/16/2026 10:00:36 AM,T116,Cat 797,931,780,MRM,FUEL&LUBE,26.17
260816001,8/16/2026 10:12:01 AM,T115,Cat 797,761,780,MRM,FUEL&LUBE,21.075
260816001,8/16/2026 10:26:20 AM,T168,Cat 797,958,780,JPM,FUEL&LUBE,
260816001,8/16/2026 10:30:57 AM,T127,Cat 797,798,780,MRM,FUEL&LUBE,39.665
260816001,8/16/2026 11:01:27 AM,T141,Cat 797,1155,780,JPM,FUEL&LUBE,23.26
260816001,8/16/2026 11:09:11 AM,T465,Cat 785,698,780,MRM,FUEL&LUBE,36.61
260816001,8/16/2026 11:16:41 AM,T109,Cat 797,783,780,MRM,FUEL&LUBE,25.16
260816001,8/16/2026 11:17:10 AM,T460,Cat 785,847,780,MRM,FUEL&LUBE,21.655
260816001,8/16/2026 11:17:47 AM,T133,Cat 797,3,780,MRM,FUEL&LUBE,163.85
260816001,8/16/2026 11:17:50 AM,T133,Cat 797,721,300,MRM,WAIT FOR FUEL BAY,163.85
260816001,8/16/2026 11:28:26 AM,T136,Cat 797,1033,780,MRM,FUEL&LUBE,22.025
260816001,8/16/2026 11:28:33 AM,T102,Cat 797,755,780,JPM,FUEL&LUBE,36.045
260816001,8/16/2026 11:29:51 AM,T133,Cat 797,662,780,MRM,FUEL&LUBE,163.85
260816001,8/16/2026 11:45:29 AM,T150,Cat 797,1044,780,JPM,FUEL&LUBE,25.16
260816001,8/16/2026 12:14:36 PM,T474,Cat 785,678,780,JPM,FUEL&LUBE,39.955
260816001,8/16/2026 12:17:34 PM,T157,Cat 797,893,780,MRM,FUEL&LUBE,23.26
260816001,8/16/2026 12:24:22 PM,T135,Cat 797,854,780,MRM,FUEL&LUBE,19.295
260816001,8/16/2026 12:37:28 PM,T169,Cat 797,1014,780,JPM,FUEL&LUBE,
260816001,8/16/2026 12:50:29 PM,T101,Cat 797,846,780,MRM,FUEL&LUBE,15.615
260816001,8/16/2026 1:03:45 PM,T144,Cat 797,931,780,JPM,FUEL&LUBE,
260816001,8/16/2026 1:20:01 PM,T152,Cat 797,784,780,JPM,FUEL&LUBE,15.73
260816001,8/16/2026 1:34:42 PM,T131,Cat 797,984,780,MRM,FUEL&LUBE,31.665
260816001,8/16/2026 1:47:05 PM,T138,Cat 797,865,780,MRM,FUEL&LUBE,20.84
260816001,8/16/2026 1:58:20 PM,T465,Cat 785,8,300,MRM,WAIT FOR FUEL BAY,80.87
260816001,8/16/2026 2:22:59 PM,T107,Cat 797,788,780,MRM,FUEL&LUBE,22.625
260816001,8/16/2026 2:37:39 PM,T108,Cat 797,820,780,MRM,FUEL&LUBE,17.155
260816001,8/16/2026 2:39:46 PM,T121,Cat 797,32,780,MRM,FUEL&LUBE,163.85
260816001,8/16/2026 2:40:18 PM,T121,Cat 797,107,300,MRM,WAIT FOR FUEL BAY,163.85
260816001,8/16/2026 2:41:11 PM,T161,Cat 797,999,780,JPM,FUEL&LUBE,25.665
260816001,8/16/2026 2:42:05 PM,T121,Cat 797,694,780,MRM,FUEL&LUBE,163.85
260816001,8/16/2026 2:45:38 PM,T117,Cat 797,1127,780,MRM,FUEL&LUBE,66.45
260816001,8/16/2026 3:13:54 PM,T153,Cat 797,903,780,MRM,FUEL&LUBE,16.565
260816001,8/16/2026 3:14:33 PM,T154,Cat 797,827,780,JPM,FUEL&LUBE,22.265
260816001,8/16/2026 3:19:29 PM,T114,Cat 797,788,780,MRM,FUEL&LUBE,21.43
260816001,8/16/2026 3:26:06 PM,T104,Cat 797,803,780,MRM,FUEL&LUBE,19.53
260816001,8/16/2026 3:33:48 PM,T132,Cat 797,139,780,MRM,FUEL&LUBE,99.77
260816001,8/16/2026 3:36:07 PM,T132,Cat 797,751,780,MRM,FUEL&LUBE,99.77
260816001,8/16/2026 4:05:05 PM,T456,Cat 785,381,780,MRM,FUEL&LUBE,34.06
260816001,8/16/2026 4:11:49 PM,T156,Cat 797,2,780,JPM,FUEL&LUBE,97.92
260816001,8/16/2026 4:17:47 PM,T122,Cat 797,647,780,MRM,FUEL&LUBE,21.55
260816001,8/16/2026 4:24:19 PM,T454,Cat 789,782,780,MRM,FUEL&LUBE,34.575
260816001,8/16/2026 4:37:28 PM,T130,Cat 797,709,780,MRM,FUEL&LUBE,24.525
260816001,8/16/2026 4:47:08 PM,T113,Cat 797,721,780,MRM,FUEL&LUBE,19.89
260816001,8/16/2026 5:04:07 PM,T463,Cat 785,447,780,JPM,FUEL&LUBE,36.29
260816001,8/16/2026 5:19:57 PM,T151,Cat 797,916,780,MRM,FUEL&LUBE,21.55
260816001,8/16/2026 5:24:44 PM,T124,Cat 797,5,780,MRM,FUEL&LUBE,19.175
260816001,8/16/2026 5:24:49 PM,T124,Cat 797,50,300,MRM,WAIT FOR FUEL BAY,19.175
260816001,8/16/2026 5:25:39 PM,T124,Cat 797,885,780,MRM,FUEL&LUBE,19.175
260816001,8/16/2026 5:25:49 PM,T160,Cat 797,597,300,MRM,WAIT FOR FUEL BAY,44.165
260816001,8/16/2026 5:36:15 PM,T160,Cat 797,1087,780,MRM,FUEL&LUBE,45.145
260816001,8/16/2026 5:41:30 PM,T134,Cat 797,1,780,JPM,FUEL&LUBE,24.02
260816001,8/16/2026 5:55:20 PM,T162,Cat 797,280,780,MRM,FUEL&LUBE,30.475
260816001,8/16/2026 5:56:56 PM,T458,Cat 785,12,780,JPM,FUEL&LUBE,35.175
260816002,8/16/2026 6:00:00 PM,T162,Cat 797,1005,780,MRM,FUEL&LUBE,30.6
260816002,8/16/2026 6:12:46 PM,T458,Cat 785,1,780,JPM,FUEL&LUBE,34.54
260816002,8/16/2026 6:15:56 PM,T469,Cat 785,165,780,MRM,FUEL&LUBE,33.74
260816002,8/16/2026 6:18:41 PM,T469,Cat 785,243,300,MRM,WAIT FOR FUEL BAY,33.74
260816002,8/16/2026 6:19:20 PM,T134,Cat 797,888,780,JPM,FUEL&LUBE,18.94
260816002,8/16/2026 6:22:44 PM,T469,Cat 785,782,780,MRM,FUEL&LUBE,33.265
260816002,8/16/2026 6:33:41 PM,T126,Cat 797,917,780,MRM,FUEL&LUBE,15.14
260816002,8/16/2026 6:35:49 PM,T166,Cat 797,965,780,MRM,FUEL&LUBE,15.375
260816002,8/16/2026 6:42:05 PM,T165,Cat 797,821,780,JPM,FUEL&LUBE,14.34
260816002,8/16/2026 6:51:28 PM,T119,Cat 797,858,780,MRM,FUEL&LUBE,15.615
260816002,8/16/2026 6:55:05 PM,T128,Cat 797,749,780,MRM,FUEL&LUBE,18.465
260816002,8/16/2026 7:00:49 PM,T458,Cat 785,453,780,JPM,FUEL&LUBE,29.775
260816002,8/16/2026 7:01:01 PM,T112,Cat 797,1023,780,MRM,FUEL&LUBE,163.85
260816002,8/16/2026 7:08:26 PM,T458,Cat 785,2,780,JPM,FUEL&LUBE,28.395
260816002,8/16/2026 7:10:40 PM,T129,Cat 797,36,780,MRM,FUEL&LUBE,14.745
260816002,8/16/2026 7:11:22 PM,T129,Cat 797,11,780,MRM,FUEL&LUBE,14.745
260816002,8/16/2026 7:11:33 PM,T129,Cat 797,958,780,MRM,FUEL&LUBE,14.745
260816002,8/16/2026 7:11:52 PM,T149,Cat 797,554,780,JPM,FUEL&LUBE,
260816002,8/16/2026 7:13:40 PM,T127,Cat 797,4,780,MRM,FUEL&LUBE,14.35
260816002,8/16/2026 7:13:44 PM,T127,Cat 797,297,300,MRM,WAIT FOR FUEL BAY,14.35
260816002,8/16/2026 7:18:41 PM,T127,Cat 797,884,780,MRM,FUEL&LUBE,14.575
260816002,8/16/2026 7:43:37 PM,T137,Cat 797,49,300,JPM,WAIT FOR FUEL BAY,22.265
260816002,8/16/2026 7:44:26 PM,T137,Cat 797,833,780,JPM,FUEL&LUBE,21.43
260816002,8/16/2026 7:47:19 PM,T466,Cat 785,508,780,MRM,FUEL&LUBE,84.18999
260816002,8/16/2026 7:49:26 PM,T140,Cat 797,12,780,MRM,FUEL&LUBE,15.375
260816002,8/16/2026 7:49:38 PM,T140,Cat 797,156,300,MRM,WAIT FOR FUEL BAY,15.375
260816002,8/16/2026 7:52:16 PM,T140,Cat 797,826,780,MRM,FUEL&LUBE,14.87
260816002,8/16/2026 7:58:24 PM,T137,Cat 797,4,780,JPM,FUEL&LUBE,32.06
